6,2,1,3,1,1,1,1,1,24,1,1,0,3,Grievous
6,2,1,6,1,1,4,15,1,32,1,10,1,3,Non Grievous
6,2,1,6,1,1,4,10,1,24,0,0,0,3,Grievous
6,2,3,3,1,1,1,6,1,38,1,6,0,3,Grievous
6,2,3,3,1,1,1,0,1,49,0,0,0,3,Non Grievous
6,2,1,4,1,1,1,0,1,61,0,0,0,3,Grievous
6,2,1,4,1,1,1,0,1,36,0,0,0,3,Non Grievous
6,2,1,4,1,1,1,17,1,22,1,3,2,3,Non Grievous
6,2,1,4,1,1,2,17,1,52,1,25,0,3,Non Grievous
6,2,1,6,1,1,1,3,1,20,0,0,0,3,Non Grievous
6,2,1,6,1,1,1,2,1,30,1,4,0,3,Non Grievous
6,2,2,7,1,1,2,8,1,40,0,0,0,3,Non Grievous
6,2,1,5,1,1,2,0,1,32,0,0,0,3,Non Grievous
6,2,1,5,1,1,2,5,1,32,0,0,1,2,Grievous
6,2,1,3,1,1,1,0,1,23,0,0,0,3,Grievous
6,2,1,3,1,1,1,1,1,35,1,9,0,3,Grievous
6,2,1,6,1,1,2,1,1,26,1,4,0,3,Grievous
6,2,1,6,1,1,2,0,1,25,0,0,0,3,Non Grievous
6,2,2,7,2,2,1,2,1,45,1,11,2,3,Grievous
6,2,2,1,1,1,1,17,1,29,1,8,1,3,Grievous
6,2,2,1,1,1,1,25,1,29,1,10,2,3,Non Grievous
6,2,2,7,1,1,1,0,1,63,0,0,0,3,Grievous
6,2,2,7,1,1,1,1,1,26,1,3,0,1,Non Grievous
6,2,1,3,1,1,1,3,1,40,1,0,0,3,Grievous
6,2,1,3,1,1,1,0,2,3,0,0,0,3,Non Grievous
6,2,3,5,1,1,1,4,1,30,1,3,0,3,Grievous
6,2,1,2,1,1,1,1,1,20,0,0,2,3,Non Grievous
6,2,1,2,1,1,1,0,2,3,0,0,0,1,Non Grievous
6,2,3,6,1,1,1,2,1,32,0,0,0,3,Non Grievous
6,2,1,6,1,1,2,0,1,43,0,0,0,1,Grievous
6,2,1,6,1,1,2,3,1,37,0,0,0,1,Non Grievous
6,2,1,6,1,1,2,0,1,32,0,0,0,1,Non Grievous
6,2,1,6,1,1,2,0,1,62,0,0,0,3,Non Grievous
6,2,1,6,1,1,2,2,1,35,0,0,0,3,Non Grievous
6,2,1,3,2,2,1,5,1,25,1,4,0,3,Fatal
6,2,1,3,2,2,1,6,1,38,1,16,0,3,Grievous
6,2,1,6,9,1,1,5,1,27,1,6,9,3,Non Grievous
6,2,1,3,1,1,1,7,1,31,1,9,0,3,Non Grievous
6,2,1,4,1,1,1,26,1,27,1,8,0,3,Non Grievous
6,2,1,4,1,1,1,15,1,47,1,27,0,3,Non Grievous
6,2,2,7,1,1,1,2,1,29,1,1,0,3,Non Grievous
6,2,1,2,1,9,2,14,1,24,0,0,0,1,Non Grievous
6,2,1,2,1,9,2,16,1,45,1,24,0,1,Fatal
6,2,1,6,2,3,2,15,1,26,1,6,0,2,Non Grievous
6,2,1,2,1,1,1,5,1,29,1,3,0,3,Non Grievous
6,2,2,7,9,1,1,0,1,13,0,0,0,1,Non Grievous
6,2,2,7,9,1,1,10,1,23,0,0,1,1,Non Grievous
6,2,2,1,1,1,1,15,1,45,1,10,0,1,Non Grievous
6,2,2,1,1,1,1,0,1,7,0,0,0,1,Non Grievous
6,2,2,1,1,1,1,2,1,31,0,0,0,1,Fatal
6,2,2,1,1,1,1,0,1,38,0,0,0,1,Grievous
6,2,2,1,2,1,3,20,1,36,0,0,3,1,Grievous
6,2,2,1,2,1,3,14,1,40,1,19,0,1,Non Grievous
6,2,3,4,1,1,1,11,1,36,0,0,0,1,Non Grievous
6,2,3,4,1,1,1,17,1,26,0,0,1,1,Non Grievous
6,2,1,6,1,1,1,0,2,17,0,0,0,1,Non Grievous
6,2,1,6,1,1,1,15,1,40,0,0,0,2,Non Grievous
6,2,2,7,1,1,1,2,1,31,1,13,0,1,Fatal
6,2,2,7,1,1,1,17,1,43,0,0,0,1,Non Grievous
6,2,1,2,1,1,1,13,1,33,1,2,0,1,Non Grievous
6,2,1,2,1,1,1,8,1,50,0,0,0,1,Non Grievous
6,2,2,1,1,1,1,13,1,0,0,0,0,1,Non Grievous
6,2,2,7,1,1,1,15,1,32,1,4,0,1,Non Grievous
6,2,2,1,1,2,5,9,1,23,0,0,0,1,Grievous
6,2,2,1,1,2,5,1,1,33,1,1,0,1,Non Grievous
6,2,2,1,1,1,1,1,1,35,1,9,0,1,Non Grievous
6,2,2,1,1,1,1,0,0,0,0,0,0,3,Non Grievous
6,2,1,2,1,1,1,2,1,27,1,3,0,1,Non Grievous
6,2,1,3,1,1,1,2,1,35,1,1,0,1,Non Grievous
6,2,1,3,1,1,1,0,1,0,0,0,0,3,Non Grievous
6,2,1,5,2,3,3,11,1,35,0,0,0,1,Non Grievous
6,2,1,5,1,2,4,7,1,26,1,1,0,1,Non Grievous
6,2,1,5,1,2,4,0,1,26,0,0,0,3,Non Grievous
6,2,2,7,1,1,1,13,1,46,1,13,0,3,Non Grievous
6,2,2,7,1,1,1,0,1,14,0,0,0,3,Non Grievous
6,2,1,5,2,3,3,9,1,37,1,3,4,3,Non Grievous
6,2,1,5,2,3,3,16,1,22,0,0,4,3,Non Grievous
6,2,1,3,1,1,1,7,1,26,1,5,0,1,Non Grievous
6,2,1,3,1,1,1,0,2,11,0,0,0,3,Non Grievous
6,2,2,1,1,1,1,1,1,42,1,1,0,1,Grievous
6,2,2,1,1,1,1,15,1,42,1,18,0,1,Non Grievous
6,2,1,4,1,1,1,2,1,27,0,0,0,3,Non Grievous
6,2,1,4,1,1,1,0,0,0,0,0,0,3,Non Grievous
6,2,1,5,1,1,1,23,1,53,0,0,0,3,Non Grievous
6,2,1,5,1,1,1,1,1,22,1,2,0,3,Non Grievous
6,2,1,6,1,1,1,1,1,32,1,5,0,1,Non Grievous
6,2,1,6,1,1,1,0,1,0,0,0,0,3,Non Grievous
6,2,2,1,1,1,1,2,1,26,1,8,0,1,Non Grievous
6,2,1,6,1,1,1,3,1,28,1,6,0,1,Non Grievous
6,2,1,6,1,1,1,4,1,36,0,0,0,1,Non Grievous
6,2,2,1,1,2,2,1,1,21,1,1,0,1,Non Grievous
6,2,2,1,1,2,2,0,1,11,0,0,0,3,Non Grievous
6,2,1,3,1,1,1,4,1,45,1,23,0,1,Non Grievous
6,2,1,5,1,1,1,16,1,47,0,0,0,1,Non Grievous
6,2,1,5,1,1,1,1,1,26,1,0,0,3,Non Grievous
6,2,1,5,1,1,1,8,1,55,1,2,0,1,Non Grievous
6,2,1,5,1,1,1,3,1,24,1,1,0,1,Non Grievous
6,2,1,5,1,1,1,9,1,21,1,3,0,1,Non Grievous
6,2,1,5,1,1,1,0,1,45,0,0,0,3,Grievous
6,2,1,3,1,1,1,15,1,33,1,2,0,1,Non Grievous
6,2,1,3,1,1,1,14,1,50,1,1,0,1,Non Grievous
6,2,1,3,1,1,1,19,1,41,1,17,0,2,Non Grievous
6,2,1,3,1,1,1,0,1,40,0,0,0,3,Non Grievous
6,2,1,5,1,1,1,11,1,40,1,21,0,1,Non Grievous
6,2,1,5,1,1,1,7,1,39,1,10,0,1,Grievous
6,2,1,3,1,1,1,4,1,33,0,0,0,1,Non Grievous
6,2,1,4,1,1,1,0,1,44,0,0,0,1,Non Grievous
6,2,1,4,1,1,1,1,1,24,0,0,0,1,Non Grievous
6,2,1,3,1,1,1,1,1,21,0,0,9,1,Non Grievous
6,2,1,3,1,1,1,0,2,60,0,0,0,3,Non Grievous
6,2,2,7,1,1,2,1,1,32,1,0,0,1,Non Grievous
6,2,2,7,1,1,2,0,1,35,0,0,0,1,Grievous
6,2,1,5,1,1,1,1,1,28,0,0,0,3,Grievous
6,2,1,4,9,1,2,1,1,41,2,0,9,3,Non Grievous
6,2,1,2,2,3,1,29,1,27,2,0,2,3,Grievous
6,2,1,2,2,3,1,2,1,40,0,0,0,3,Non Grievous
6,2,1,3,1,1,1,3,1,26,1,4,5,3,Non Grievous
6,2,2,7,1,1,1,1,1,18,0,0,0,3,Non Grievous
6,2,2,7,1,1,1,0,1,45,0,0,0,1,Non Grievous
6,2,1,4,4,3,3,6,1,34,1,15,0,1,Fatal
6,2,1,4,4,3,3,7,1,43,1,15,0,1,Non Grievous
6,2,3,4,1,1,1,3,1,38,1,15,0,3,Fatal
6,2,3,4,1,1,1,3,1,39,1,5,0,3,Grievous
6,2,3,5,1,1,3,0,1,33,0,0,0,2,Non Grievous
6,2,3,5,1,1,3,13,1,61,0,0,0,2,Non Grievous
6,2,1,3,2,1,1,0,1,65,0,0,0,3,Non Grievous
6,2,1,3,2,1,1,18,1,24,1,3,0,3,Fatal
6,2,1,4,1,1,1,20,1,21,0,0,0,3,Non Grievous
6,2,1,4,1,1,1,0,2,44,0,0,0,1,Non Grievous
6,1,1,3,1,1,1,1,1,26,1,1,6,3,Grievous
6,2,2,7,1,1,1,6,1,22,1,0,0,1,Non Grievous
6,2,2,7,1,1,1,0,1,9,0,0,0,3,Non Grievous
6,2,1,4,1,1,1,0,1,6,0,0,0,1,Non Grievous
6,2,1,4,1,1,1,14,1,28,1,4,0,1,Non Grievous
6,2,1,5,1,1,1,12,1,22,0,0,0,1,Non Grievous
6,2,1,5,1,1,1,0,1,26,0,0,0,1,Non Grievous
6,2,1,6,9,1,1,2,1,18,0,0,0,1,Non Grievous
6,2,1,6,9,1,1,0,1,19,0,0,0,1,Non Grievous
6,2,1,3,9,2,1,3,1,39,1,16,0,1,Non Grievous
6,2,1,3,2,3,2,5,1,31,1,10,5,3,Grievous
6,2,2,1,1,0,2,1,1,27,1,1,0,3,Non Grievous
6,2,2,1,4,3,2,7,1,19,1,0,0,3,Non Grievous
6,2,2,1,4,3,2,6,1,36,1,1,0,1,Grievous
6,2,3,4,1,9,5,0,1,14,0,0,0,3,Non Grievous
6,2,3,4,1,9,5,9,1,52,1,32,0,1,Grievous
6,2,1,6,1,9,2,10,1,28,1,9,0,1,Grievous
6,2,1,6,1,9,2,29,1,34,1,3,0,2,Non Grievous
6,2,1,3,2,3,1,25,1,42,1,21,0,3,Non Grievous
6,2,1,3,2,3,1,16,1,36,1,5,0,3,Non Grievous
6,2,1,3,2,3,1,13,1,26,1,5,0,3,Non Grievous
6,2,2,7,1,1,1,2,1,20,1,1,0,3,Non Grievous
6,2,2,7,1,1,1,11,1,49,1,23,6,3,Non Grievous
6,2,1,4,4,3,2,1,1,52,1,26,0,3,Non Grievous
6,2,2,7,1,1,1,0,1,28,0,0,0,3,Non Grievous
6,2,2,7,1,1,1,1,1,20,0,0,0,3,Non Grievous
6,2,1,6,1,1,1,5,1,17,0,0,0,3,Non Grievous
6,2,1,6,1,1,1,0,2,60,0,0,0,3,Non Grievous
6,2,1,3,1,1,1,11,1,16,0,0,0,3,Non Grievous
6,2,1,3,1,1,1,25,1,40,1,20,0,3,Non Grievous
6,2,2,7,1,1,1,2,1,19,0,0,0,3,Non Grievous
6,2,2,7,1,1,1,0,1,36,0,0,0,3,Non Grievous
6,2,1,5,1,1,1,15,1,33,0,0,0,1,Non Grievous
6,2,1,6,1,1,1,16,1,48,1,22,0,3,Non Grievous
6,2,1,6,1,1,1,0,1,25,0,0,0,3,Non Grievous
6,2,2,1,1,1,4,25,1,40,1,12,0,3,Non Grievous
6,1,1,2,1,1,1,18,1,35,1,2,0,3,Non Grievous
6,1,1,2,1,1,1,3,1,34,0,0,0,3,Non Grievous
6,2,1,4,1,1,1,29,1,21,0,0,0,3,Non Grievous
6,2,1,4,1,1,1,21,1,43,1,21,0,3,Non Grievous
6,2,1,5,1,1,2,0,1,55,0,0,0,3,Non Grievous
6,2,1,5,1,1,2,2,1,40,0,0,0,3,Non Grievous
6,2,1,3,1,1,1,6,1,42,1,16,0,3,Non Grievous
6,2,1,3,1,1,1,0,1,0,0,0,0,3,Non Grievous
6,2,1,4,1,1,2,2,1,26,0,0,0,3,Non Grievous
6,2,1,4,1,1,2,0,1,42,0,0,0,3,Non Grievous
6,2,1,5,1,1,1,10,1,30,1,7,0,1,Non Grievous
6,2,1,5,1,1,1,0,1,16,0,0,0,3,Non Grievous
6,2,1,6,1,1,1,2,1,30,1,6,0,3,Non Grievous
6,2,1,6,1,1,1,25,1,28,0,0,0,3,Non Grievous
6,2,1,5,1,1,1,2,1,20,1,2,0,3,Non Grievous
6,2,1,5,1,1,1,0,2,18,0,0,0,3,Non Grievous
6,2,1,5,1,1,1,0,2,22,0,0,0,3,Fatal
6,2,1,2,1,1,1,1,1,21,0,0,0,3,Non Grievous
6,2,1,2,1,1,1,5,1,28,1,1,0,3,Non Grievous
6,2,1,3,1,1,2,0,0,0,0,0,0,3,Non Grievous
6,2,1,3,1,1,2,3,1,18,0,0,0,3,Non Grievous
6,2,1,5,9,1,1,9,1,18,0,0,0,3,Grievous
6,2,1,5,9,1,1,0,1,4,0,0,0,3,Grievous
6,2,1,2,1,1,1,2,1,22,0,0,0,3,Non Grievous
6,2,1,3,1,1,1,0,1,14,0,0,9,1,Non Grievous
6,2,1,3,1,1,1,20,1,50,1,20,9,1,Fatal
6,2,1,2,1,9,2,3,1,27,0,0,9,3,Grievous
6,2,1,2,1,0,2,6,1,26,2,3,0,3,Non Grievous
6,2,1,2,1,0,2,0,2,5,0,0,0,3,Fatal
6,2,1,4,2,3,3,3,1,35,1,3,9,3,Grievous
6,2,1,4,2,3,3,13,1,0,0,0,9,3,Non Grievous
6,2,1,6,1,1,1,3,1,19,1,1,0,3,Non Grievous
6,2,1,6,1,1,1,0,1,5,0,0,0,3,Non Grievous
6,2,1,3,1,1,1,7,1,40,1,3,9,3,Non Grievous
6,2,1,3,1,1,1,5,1,34,0,0,6,3,Non Grievous
6,2,1,4,9,0,2,5,1,29,0,0,0,3,Non Grievous
6,2,1,4,9,0,2,10,1,27,1,5,0,2,Non Grievous
6,2,1,2,1,1,1,10,1,26,1,2,0,1,Fatal
6,2,1,2,1,1,1,1,1,21,0,0,0,1,Non Grievous
6,1,2,1,2,3,4,17,1,36,1,29,0,2,Grievous
6,1,2,1,2,3,4,0,1,47,0,0,0,1,Grievous
6,1,2,1,2,3,2,0,0,1,0,0,0,1,Non Grievous
6,1,2,1,2,3,2,1,1,26,1,1,0,1,Non Grievous
6,1,1,3,1,1,1,2,1,34,1,10,0,1,Grievous
6,1,1,3,1,1,1,0,2,27,0,0,0,1,Non Grievous
6,1,1,3,2,9,5,16,1,39,0,0,9,3,Grievous
6,1,1,3,2,9,5,0,1,66,0,0,0,3,Grievous
6,1,1,5,1,1,1,1,1,29,0,0,0,3,Grievous
6,1,1,5,1,1,1,8,1,29,1,9,0,1,Grievous
6,1,2,1,1,1,4,2,1,24,0,0,0,2,Grievous
6,1,2,1,1,1,4,13,1,31,1,7,0,1,Non Grievous
6,1,2,1,4,1,5,16,1,50,0,0,0,3,Non Grievous
6,1,2,1,4,1,5,4,1,20,1,1,0,3,Non Grievous
6,1,1,6,1,1,1,0,1,39,0,0,0,3,Non Grievous
6,1,1,6,1,1,1,0,2,48,0,0,0,3,Non Grievous
6,1,2,1,1,1,1,5,1,45,1,12,9,3,Non Grievous
6,1,2,1,1,1,1,0,1,23,0,0,0,3,Non Grievous
6,1,1,2,1,1,1,0,1,57,0,0,0,2,Non Grievous
6,1,1,2,1,1,1,4,1,36,1,2,0,3,Non Grievous
6,2,1,3,1,1,1,0,1,42,0,0,0,3,Non Grievous
6,1,1,4,2,3,2,3,1,46,1,16,9,3,Non Grievous
6,1,1,4,2,3,2,0,1,17,0,0,0,2,Non Grievous
6,1,1,3,1,1,1,22,1,53,1,30,6,1,Non Grievous
6,1,1,4,1,1,1,10,1,26,0,0,0,1,Grievous
6,1,1,4,1,1,1,0,2,25,0,0,0,1,Fatal
6,1,1,4,1,1,5,14,1,19,1,3,0,3,Non Grievous
6,1,1,4,1,1,5,3,1,25,0,0,0,3,Fatal
6,2,1,6,9,1,1,1,1,22,0,0,9,3,Non Grievous
6,2,1,6,9,1,1,0,2,0,0,0,0,1,Non Grievous
6,1,2,7,1,1,1,1,1,25,0,0,0,1,Grievous
6,1,2,7,1,1,1,12,1,19,1,0,0,1,Non Grievous
6,1,2,7,1,1,1,7,0,22,1,2,0,1,Non Grievous
